id,instance,notes,type,status,inputs (#post),outputs (#pre),FB #post,FB #pre,#voxels
1010778549,FB6J_R,FB6_1,FB6J,Traced,1170,99,1160,99,324846992
1011068028,FB6R_R,SMPSIPFB6_7,FB6R,Traced,939,185,524,184,612654271
1011080875,,,,Orphan,10,2,10,2,1872359
1011413348,vDeltaA_a(AB)_C3,AF,vDeltaA_a,Traced,339,82,194,65,186081562
1011439515,,,,Orphan,13,1,13,1,1986415
1011456511,,,,Orphan,7,2,7,2,1179880
1011465025,vDeltaA_b(AB)_C7,AF,vDeltaA_b,Traced,304,60,274,60,159171667
1012112398,FB7D_R,FB76,FB7D,Traced,2061,237,2048,236,686769402
1012112486,FB5S_R,FB5d6v,FB5S,Traced,882,78,877,78,280256685
1012112513,FB5U_R,FB5d,FB5U,Traced,1593,246,1592,246,454204068
1012449420,FB6L_R,FB6_2,FB6L,Traced,1298,196,1274,195,419045220
1012475364,FB5S_L,FB5d6v,FB5S,Traced,1447,231,1435,230,437779177
1012479469,FB5S_L,FB5d6v,FB5S,Traced,1267,187,1261,187,374031187
1012479501,FB5R_L,FB5,FB5R,Traced,1375,193,1372,193,400025014
1012479733,FB4Z_L,FB4d5v,FB4Z,Traced,1167,131,1159,131,307614084
1013779115,FC1C(FQ6)_C9_L,FB2CRE,FC1C,Traced,472,87,430,25,205336603
1013883644,FC1C(FQ6)_C8_R,FB2CRE,FC1C,Traced,718,100,680,57,271575042
1014102651,FS1A(FQ9)_C2_L,FB2-6SMPSMP,FS1A,Traced,935,89,861,2,287844279
1014457195,FS1B(FQ9)_C9_L,FB25SMPSMP,FS1B,Traced,644,100,579,2,235675061
1014461486,FS1A(FQ9)_C3_L,FB2-6SMPSMP,FS1A,Traced,1155,92,1085,5,282026473
1014465452,FS1A(FQ9)_C3_L,FB2-6SMPSMP,FS1A,Traced,1295,101,1203,2,303266892
1014465588,FS1A(FQ9)_C9_L,FB2-6SMPSMP,FS1A,Traced,546,96,483,2,243118857
1014465666,FS1A(FQ9)_C9_L,FB2-6SMPSMP,FS1A,Traced,552,96,472,5,245790473
1014474192,FS1A(FQ9)_C2_L,FB2-6SMPSMP,FS1A,Traced,1496,112,1435,2,367640636
1015592525,FB4A_L,CRESMPFB4_1,FB4A,Traced,689,107,578,107,262043621
1016192580,FB4O_R,CRESMPFB4d,FB4O,Traced,1516,613,755,548,965319533
1019607245,FB4E_R,CRELALFB4_1,FB4E,Traced,1071,193,585,191,416373122
1020280792,FB5V_R,CRELALFB5,FB5V,Traced,1086,180,135,166,574733412
1032643905,PFNa(PB03)_L9_C9,PFNa,PFNa,Traced,545,140,45,101,363225756
1033192275,FC2B(FQ7)_C3_R,FB1d356CRE,FC2B,Traced,2013,179,1965,134,354272558
1033196675,FC2A(FQ7)_C3_R,FB1-5CRE,FC2A,Traced,2584,277,2535,236,393546498
1033196750,FC3(FQ8)_C3_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,674,144,669,144,329703522
1033887446,PFGs(PB10)_R7_C3,PFGs; Tdc2-PB1/2 candidates,PFGs,Traced,2917,574,2685,558,1085894735
1034219901,EPG(PB08)_R7,EPG,EPG,Traced,4020,435,22,1,1185019251
1034220115,EL(EQ5)_R,EBGAs,EL,Traced,4159,922,222,66,1099839854
1034703497,PFNp_b(PB01b)_L7_C6,PFNp_b,PFNp_b,Traced,147,54,19,29,147176282
1034711992,PFNp_a(PB01a)_L7_C6,PFNp_a,PFNp_a,Traced,224,67,14,32,148000552
1035045015,EPG(PB08)_L7,EPG,EPG,Traced,4196,549,23,2,1027118663
1035393986,FC2C(FQ7)_C7_L,FB1d367CRE,FC2C,Traced,947,107,905,80,255205366
1035942041,hDeltaG_03_C2,FB235d6vD3FB6v,hDeltaG,Traced,3680,424,3673,424,1067664161
1035955516,PFNm_b(PB02b)_R4_C7,PFNm_b,PFNm_b,Traced,392,93,105,68,212169182
1036296133,PFR_a(PB11a)_R4_C6,PFR_a,PFR_a,Traced,1467,417,1405,412,467260272
1036330791,PFR_a(PB11a)_R2_C8,PFR_a,PFR_a,Traced,1492,390,1402,384,440621040
1036637638,ExR3(ring)_R,5-HTPMPD candidates,ExR3,Traced,10576,4817,3598,1723,5331729469
1036753721,EL(EQ5)_L,EBGAs,EL,Traced,4431,918,72,10,1219998811
1039059449,FC3(FQ8)_C5_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,320,122,311,116,279235198
1039068185,FB5O_L,SMPCREFB5_5,FB5O,Traced,1930,574,1411,530,632536517
1039072569,,,,Assign,8,2,8,2,1250923
1039076390,vDeltaK_C5,FB1vD0FB4d5v,vDeltaK,Traced,361,56,359,56,180512617
1039076712,vDeltaI_C6,FB1D0FB5,vDeltaI,Traced,663,126,660,126,259384644
1039076802,FC3(FQ8)_C6_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,506,118,498,113,305889369
1039076835,FB5P_L,SMPCREFB5_6,FB5P,Traced,639,229,272,222,393003208
1039080957,FB5P_R,SMPCREFB5_6,FB5P,Traced,770,228,300,218,559191405
1039081028,hDeltaH_08_C5,FB2d4D3FB5,hDeltaH,Traced,3100,403,3096,403,1018259428
1039383744,vDeltaA_a(AB)_C4,AF,vDeltaA_a,Traced,437,80,213,63,192331200
1039392337,FC2B(FQ7)_C4_R,FB1d356CRE,FC2B,Traced,2530,226,2488,173,462603202
1039395814,,,,Orphan,19,2,17,2,2848712
1039400223,vDeltaF_C5,FB123D0FB5d,vDeltaF,Traced,768,126,768,126,308001637
1039400328,FB5AA_L,SMPCREFB5_10,FB5AA,Traced,2247,498,1794,432,611874258
1039400642,FB5O_R,SMPCREFB5_5,FB5O,Traced,2381,579,1383,537,1013416074
1039404729,hDeltaH_07_C4,FB2d4D3FB5,hDeltaH,Traced,3241,386,3234,386,834142623
1039408871,vDeltaG_C5,FB12D0FB5d,vDeltaG,Traced,512,108,509,108,244368100
1039413386,hDeltaJ_01_C1a,FB1234D5FB45,hDeltaJ,Traced,1151,281,1150,281,624904019
1039422171,vDeltaG_C6,FB12D0FB5d,vDeltaG,Traced,777,123,776,123,305671655
1039425930,vDeltaF_C7,FB123D0FB5d,vDeltaF,Traced,759,110,753,110,257922259
1039426238,FS1A(FQ9)_C5_R,FB2-6SMPSMP,FS1A,Traced,545,76,475,1,217423248
1039426297,vDeltaG_C7,FB12D0FB5d,vDeltaG,Traced,844,132,840,132,253706950
1039723833,vDeltaG_C4,FB12D0FB5d,vDeltaG,Traced,726,143,722,143,298713952
1039745923,,,,Orphan,14,1,14,1,506009
1039767525,FC2A(FQ7)_C6_R,FB1-5CRE,FC2A,Traced,2210,290,2157,249,490389797
1039771675,hDeltaG_11_C6,FB235d6vD3FB6v,hDeltaG,Traced,3176,448,3172,448,1061778432
1039771821,vDeltaH_C6,FB12D0FB5,vDeltaH,Traced,696,125,694,125,302114816
1039775880,FC2B(FQ7)_C6_R,FB1d356CRE,FC2B,Traced,2246,233,2190,183,482810578
1040056887,FS3(FQ10)_C3_R,FB1d367SMP,FS3,Traced,838,79,804,18,227937789
1040060915,hDeltaK_12_C10,EBFB34D5FB6,hDeltaK,Traced,943,288,891,288,636318174
1040061244,hDeltaK_12_C10,EBFB34D5FB6,hDeltaK,Traced,968,317,908,317,678090279
1040069423,,,,Assign,2,2,2,2,147604
1040090955,vDeltaE_C4,FB123D0FB6v,vDeltaE,Traced,922,155,920,155,326360458
1040103871,,,,Assign,7,2,7,2,1109910
1040117228,hDeltaJ_03_C3,FB1234D5FB45,hDeltaJ,Traced,1305,218,1305,218,548300342
1040393507,,,,Orphan,26,3,26,3,5035481
1040393594,PFGs(PB10)_L3_C3,PFGs; Tdc2-PB1/2 candidates,PFGs,Traced,3123,690,2933,681,1117514933
1040397559,hDeltaC_12_C10,FB26D7FB6,hDeltaC,Traced,1401,280,1398,280,578653791
1040402220,hDeltaC_04_C4,FB26D7FB6,hDeltaC,Traced,2169,248,2166,248,619671596
1040406405,,,,Orphan,20,1,20,1,402867
1040427570,,,,Orphan,11,1,11,1,274095
1040444785,,,,Orphan,20,8,20,8,5470886
1040462246,vDeltaE_C7,FB123D0FB6v,vDeltaE,Traced,804,82,799,82,259146619
1040742573,,,,Assign,1,2,1,2,13805
1040742857,FB6L_L,FB6_2,FB6L,Traced,892,91,886,90,284908125
1040751638,,,,Assign,1,2,1,2,173183
1041071176,FC2B(FQ7)_C2_L,FB1d356CRE,FC2B,Traced,2141,185,2093,141,468252374
1041075688,FS3(FQ10)_C3_L,FB1d367SMP,FS3,Traced,626,58,579,12,191760912
1041096867,,,,Assign,1,2,1,2,115769
1041122569,,,,Orphan,3,3,3,3,1943227
1041139886,FC2B(FQ7)_C7_R,FB1d356CRE,FC2B,Traced,1836,157,1797,114,401348481
1041153074,,,,Orphan,26,10,26,10,7374298
1041407603,vDeltaB_C3,FB1D0FB7_1,vDeltaB,Traced,386,83,372,83,221992581
1041407617,vDeltaC_C3,FB1D0FB7_2,vDeltaC,Traced,596,99,585,99,247989443
1041407681,vDeltaC_C3,FB1D0FB7_2,vDeltaC,Traced,706,95,701,95,277503560
1041438047,,,,Assign,1,2,1,2,38871
1041446765,FB6K(HK problem)_R,SMPSIPFB6_6,FB6K,Traced,1506,506,1493,506,864894300
1041468139,FS4B(FQ12)_C6_R,FB128SMP,FS4B,Traced,87,25,62,2,95295755
1041485380,vDeltaD_C7,FB1D0FB6,vDeltaD,Traced,766,95,761,95,258393576
1041761742,FS3(FQ11)_C3_R,FB1d367SMP,FS3,Traced,452,46,418,5,172446617
1041822277,,,,Orphan,19,1,19,1,614823
1041839564,vDeltaC_C7,FB1D0FB7_2,vDeltaC,Traced,698,103,694,103,260775511
1042089826,vDeltaA_a(AB)_C3,AF,vDeltaA_a,Traced,190,40,128,36,112035144
1042089954,vDeltaA_b_C3,FB1D0FB8,vDeltaA_b,Traced,180,63,176,63,178886561
1042111739,,,,Orphan,1,2,1,2,1340669
1042116109,FS3(FQ10)_C3_L,FB1d367SMP,FS3,Traced,652,52,621,12,186959225
1042149814,,,,Assign,2,2,2,2,827257
1042149891,,,,Orphan,5,3,5,3,2627040
1042150302,,,,Assign,1,2,1,2,135998
1042154310,vDeltaB_C7,FB1D0FB7_1,vDeltaB,Traced,596,98,592,98,207501659
1042171582,,,,Orphan,11,4,11,4,2333386
1042430951,,,,Traced,112,118,2,1,157643426
1042439727,,,,Orphan,10,7,10,3,5333836
1042448496,FS3(FQ11)_C3_R,FB1d367SMP,FS3,Traced,281,30,263,5,136400412
1042448577,,,,Orphan,26,1,26,1,1078299
1042495376,FS4A(AB)(FQ12)_C7_L,FB38ABSMP,FS4A,Traced,285,60,223,4,140857600
1042499560,,,,Orphan,14,1,14,1,1139080
1043514011,FB4Z_L,FB4d5v,FB4Z,Traced,762,81,735,80,278258882
1043518343,FB4Z_L,FB4d5v,FB4Z,Traced,950,103,930,103,297506333
1043825714,ExR5(ring)_R,,ExR5,Traced,3240,1086,695,463,2079662476
1043842362,FB6L_L,FB6_2,FB6L,Traced,757,104,702,103,230735706
1044805646,FS1B(FQ9)_C8_L,FB25SMPSMP,FS1B,Traced,456,115,371,2,238420236
1044822631,FS3(FQ10)_C8_L,FB1d367SMP,FS3,Traced,651,90,584,20,209240869
1044922311,FC1C(FQ6)_C2_R,FB2CRE,FC1C,Traced,732,113,690,55,270497011
1045141938,FS1A(FQ9)_C8_L,FB2-6SMPSMP,FS1A,Traced,725,92,644,1,251265166
1045268099,FS1A(FQ9)_C4_R,FB2-6SMPSMP,FS1A,Traced,636,88,571,2,245898558
1048975307,FB4P_a_L,CRESMPFB4_4,FB4P_a,Traced,2805,567,1941,488,699203176
1049351868,FB5V_L,CRELALFB5,FB5V,Traced,723,155,121,144,323417675
1049674502,FB5V_L,CRELALFB5,FB5V,Traced,906,285,443,227,432827534
1050024735,FB5V_L,CRELALFB5,FB5V,Traced,722,178,114,163,370605789
1050266721,FB5V_R,CRELALFB5,FB5V,Traced,1134,170,172,159,548801057
1050935614,FB5V_R,CRELALFB5,FB5V,Traced,1460,268,421,185,670369042
1051280385,FB4E_R,CRELALFB4_1,FB4E,Traced,947,159,475,158,413942451
1051980223,FB4F_a_R,CRELALFB4_2,FB4F_a,Traced,1815,401,833,384,724270517
1062849983,FR1(FQ4)_C3_R,,FR1,Traced,2062,184,1651,9,446737142
1064577636,PFR_b(PB11b)_R7_C2,PFR_b,PFR_b,Traced,1928,222,1645,119,745793303
1065409934,PEG(PB07)_L8,PEG,PEG,Traced,923,220,9,2,434380151
1065751187,FC3(FQ8)_C7_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,606,138,599,137,191512425
1065751225,FC1A(FQ6)_C7_L,FB2CRE,FC1A,Traced,801,169,793,157,281376814
1065751286,FC1C(FQ6)_C7_L,FB2CRE,FC1C,Traced,463,75,410,29,152149768
1066088381,EL(EQ5)_L,EBGAs,EL,Traced,4269,850,106,17,1067970589
1066420480,PFR_b(PB11b)_L7_C8,PFR_b,PFR_b,Traced,1483,330,1169,115,643479927
1067110866,FC1F(FQ6)_C7_L,FB2CRE,FC1F,Traced,651,144,649,143,213629551
1067331159,hDeltaB_04_C4,FB34vD5FB34v,hDeltaB,Traced,2182,471,2172,463,827955358
1067387294,FC3(FQ8)_C2_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,772,153,753,146,353920986
1069757725,PFNp_b(PB01b)_L6_C5,PFNp_b,PFNp_b,Traced,156,36,37,23,113987135
1069762054,vDeltaI_C4,FB1D0FB5,vDeltaI,Traced,743,116,739,116,251715307
1069762072,FC1C(FQ6)_C5_R,FB2CRE,FC1C,Traced,497,82,458,36,222352302
1069766271,vDeltaH_C5,FB12D0FB5,vDeltaH,Traced,548,93,548,93,223307872
1070094367,vDeltaG_C5,FB12D0FB5d,vDeltaG,Traced,640,125,638,125,280911804
1070094447,vDeltaI_C5,FB1D0FB5,vDeltaI,Traced,432,68,426,68,216685535
1070098366,hDeltaM_14_C8,FB24D3FB5,hDeltaM,Traced,2241,351,2241,349,862628514
1070102614,FB5G_L,SMPSIPFB56,FB5G,Traced,791,307,462,267,440916978
1070102904,FB5T_L,CRESMPFB5_6,FB5T,Traced,688,188,217,173,346991797
1070103331,FC2A(FQ7)_C5_L,FB1-5CRE,FC2A,Traced,1870,243,1825,210,423977159
1070107083,vDeltaI_C5,FB1D0FB5,vDeltaI,Traced,456,69,456,69,218414548
1070107235,vDeltaI_C5,FB1D0FB5,vDeltaI,Traced,682,90,678,90,248738629
1070107367,FC3(FQ8)_C6_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,502,136,495,136,337883393
1070107452,,,,Orphan,8,3,8,3,1459422
1070107554,FB5R_L,FB5,FB5R,Traced,1668,253,1659,249,455764069
1070111661,FB5W_L,SMPCREFB5_7,FB5W,Traced,1299,388,851,364,668171051
1070115557,vDeltaH_C6,FB12D0FB5,vDeltaH,Traced,684,123,677,123,288636002
1070115819,vDeltaJ_C6,FB1D0FB5v,vDeltaJ,Traced,506,69,503,69,241993802
1070120153,hDeltaI_08_C7,FB2345D5FB45v,hDeltaI,Traced,2192,255,2192,255,621612429
1070422316,FC2B(FQ7)_C3_L,FB1d356CRE,FC2B,Traced,2754,237,2696,186,484992823
1070422494,,,,Orphan,28,1,28,1,2451893
1070426862,FB5M_R,CRESMPFB5_5,FB5M,Traced,1834,422,1045,420,1114656242
1070427477,,,,Orphan,20,4,20,4,3568153
1070430962,hDeltaJ_14_C12b,FB1234D5FB45,hDeltaJ,Traced,780,201,777,201,540038718
1070439674,PFR_b(PB11b)_L3_C4,PFR_b,PFR_b,Traced,1855,315,1554,102,778112832
1070443716,vDeltaF_C4,FB123D0FB5d,vDeltaF,Traced,914,128,909,128,302946135
1070452683,,,,Orphan,39,4,39,4,6808388
1070457006,,,,Orphan,52,8,52,8,10315773
1070465460,vDeltaJ_C7,FB1D0FB5v,vDeltaJ,Traced,441,64,440,64,200828130
1070754701,hDeltaM_05_C3,FB24D3FB5,hDeltaM,Traced,2878,308,2876,308,895459229
1070784934,hDeltaA_14_C12,FB4D5FB4,hDeltaA,Traced,3418,414,3418,414,877178047
1070793857,,,,Orphan,29,3,29,3,4978125
1070797450,FB5B_R,SMPSIPFB5d_1,FB5B,Traced,967,158,478,158,524266227
1070806511,vDeltaH_C7,FB12D0FB5,vDeltaH,Traced,832,117,831,117,259634535
1070810640,FB5S_R,FB5d6v,FB5S,Traced,1647,255,1644,254,494264216
1071095614,,,,Assign,12,1,12,1,269851
1071095883,,,,Orphan,17,3,17,3,3203472
1071108862,,,,Orphan,20,3,20,3,2357191
1071121755,FB6W_R,CRESMPFB6_2,FB6W,Traced,1817,503,1235,477,869158137
1071151811,FC3(FQ8)_C6_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,447,137,440,134,283056574
1071475356,,,,Assign,2,2,2,2,438629
1071484484,FC3(FQ8)_C6_L,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,335,109,332,107,241842998
1071505774,FC3(FQ8)_C7_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,670,145,661,144,344059080
1071756308,hDeltaL_11_C9,FB26D5FB6d,hDeltaL,Traced,2568,334,2563,334,858050674
1071760480,FC2C(FQ7)_C2_L,FB1d367CRE,FC2C,Traced,2074,173,2012,133,444453797
1071760527,vDeltaD_C2,FB1D0FB6,vDeltaD,Traced,818,113,816,113,274311108
1071769518,FS1A(FQ9)_C4_R,FB2-6SMPSMP,FS1A,Traced,521,58,468,3,132221899
1071790404,,,,Assign,10,1,10,1,181603
1071816377,,,,Orphan,18,6,18,6,4626192
1071851089,,,,Assign,1,2,1,2,2395
1072101856,vDeltaC_C3,FB1D0FB7_2,vDeltaC,Traced,674,89,668,89,246428337
1072106313,vDeltaD_C3,FB1D0FB6,vDeltaD,Traced,821,123,819,122,297850093
1072106372,,,,Orphan,10,2,10,2,2613514
1072123093,,,,Orphan,8,2,8,2,218690
1072131568,,,,Assign,1,2,1,2,290326
1072131731,,,,Assign,1,2,1,2,89016
1072161835,,,,Assign,5,2,5,2,293845
1072166282,FC1C(FQ6)_C6_R,FB2CRE,FC1C,Traced,749,103,719,54,276989079
1072179059,,,,Orphan,16,1,16,1,392258
1072192325,,,,Assign,3,2,3,2,206599
1072442312,vDeltaB_C3,FB1D0FB7_1,vDeltaB,Traced,440,109,431,109,240497649
1072451104,vDeltaC_C2,FB1D0FB7_2,vDeltaC,Traced,652,102,638,101,292423838
1072455791,FS4C(FQ12)_C3_R,FB267SMP,FS4C,Traced,573,89,523,2,228059803
1072460329,,,,Assign,1,2,1,2,55084
1072472949,FS4A(AB)(FQ12)_C4_R,FB138SMP,FS4A,Traced,272,53,216,3,167906272
1072503060,,,,Assign,2,2,2,2,2094852
1072503099,FC1E(FQ6)_C6_L,FB2CRE,FC1E,Traced,534,127,522,99,308537841
1072503117,FC1C(FQ6)_C6_L,FB2CRE,FC1C,Traced,634,89,599,45,235989746
1072503141,FC1F(FQ6)_C6_L,FB2CRE,FC1F,Traced,536,137,531,136,256452286
1072503172,PFR_a(PB11a)_L6_C6,PFR_a,PFR_a,Traced,1566,422,1430,364,523432208
1072507501,FC2A(FQ7)_C6_L,FB1-5CRE,FC2A,Traced,1975,240,1918,197,424866741
1072511466,,,,Orphan,36,12,36,12,8786121
1072533704,FC2C(FQ7)_C8_R,FB1d367CRE,FC2C,Traced,1304,144,1264,107,322482431
1072533980,FS3(FQ11)_C7_L,FB1d367SMP,FS3,Traced,381,57,335,7,159735673
1072537667,,,,Orphan,11,1,11,1,218437
1072779298,FC2C(FQ7)_C2_L,FB1d367CRE,FC2C,Traced,1406,147,1365,103,375359520
1072779568,FS3(FQ10)_C2_R,FB1d367SMP,FS3,Traced,755,69,700,9,237413473
1072783933,,,,Assign,10,1,10,1,393574
1072809492,,,,Assign,5,2,5,2,1444929
1072818198,FC2A(FQ7)_C4_R,FB1-5CRE,FC2A,Traced,2233,255,2184,211,430439061
1072840076,,,,Orphan,10,3,10,3,2494909
1072844079,FC1A(FQ6)_C6_L,FB2CRE,FC1A,Traced,691,172,677,152,324609948
1072844199,,,,Orphan,10,2,10,2,872646
1072844208,PFR_a(PB11a)_L6_C7,PFR_a,PFR_a,Traced,1497,389,1374,347,490071744
1072865814,FS2(FQ10)_C7_L,FB36SMP,FS2,Traced,549,74,512,17,179454363
1072874511,FS3(FQ10)_C8_R,FB1d367SMP,FS3,Traced,770,104,691,26,279360927
1072878851,,,,Assign,1,2,1,2,1770257
1072878950,,,,Orphan,45,1,45,1,3788169
1073116395,vDeltaA_a(AB)_C3,AF,vDeltaA_a,Traced,438,81,196,63,176705252
1073120403,vDeltaA_a(AB)_C1,AF,vDeltaA_a,Traced,435,80,199,58,160121544
1073120513,vDeltaA_a(AB)_C2,AF,vDeltaA_a,Traced,366,75,124,61,178379631
1073129076,,,,Assign,1,2,1,2,65669
1073129213,vDeltaB_C0,FB1D0FB7_1,vDeltaB,Traced,523,109,518,109,224054385
1073138347,,,,Orphan,11,1,11,1,376461
1073138372,vDeltaC_C2,FB1D0FB7_2,vDeltaC,Traced,894,121,893,121,299396437
1073150888,,,,Assign,1,2,1,2,12258
1073419376,,,,Traced,73,82,2,1,108780158
1073457379,vDeltaA_a(AB)_C1,AF,vDeltaA_a,Traced,163,29,71,20,102849085
1073461640,FS3(FQ11)_C2_R,FB1d367SMP,FS3,Traced,299,44,263,1,173409549
1073465869,,,,Orphan,36,16,36,16,12435195
1073469757,,,,Orphan,11,4,11,4,3829083
1073474207,,,,Orphan,23,2,23,2,1731100
1073495846,,,,Assign,1,2,1,2,26161
1073504644,PFR_b(PB11b)_R5_C4,PFR_b,PFR_b,Traced,2215,271,1900,134,737078778
1073547897,,,,Assign,11,1,11,1,1691747
1073897808,FS4A(AB)(FQ12)_C8_R,FB38ABSMP,FS4A,Traced,362,49,308,10,164876565
1074165128,,,,Traced,169,336,1,1,356049608
1074238920,,,,Orphan,27,12,27,12,13296796
1074859771,FB5R_R,FB5,FB5R,Traced,1932,262,1927,262,508725896
1074860306,FB4Z_R,FB4d5v,FB4Z,Traced,1000,110,996,110,345799304
1074860632,FB4Z_R,FB4d5v,FB4Z,Traced,681,72,675,71,255578173
1074860678,FB4Z_R,FB4d5v,FB4Z,Traced,1208,133,1203,133,304873416
1075499064,FB3C_R,LALSMPFB3,FB3C,Traced,715,242,584,242,502952890
1075598224,FS1B(FQ9)_C2_R,FB25SMPSMP,FS1B,Traced,1109,113,1031,1,304625174
1075827302,FB2D_R,LALCREFB2_2,FB2D,Traced,3206,575,2714,552,1027285919
1076185604,FC2C(FQ7)_C9_L,FB1d367CRE,FC2C,Traced,959,138,912,96,284621817
1076198559,FC1C(FQ6)_C8_L,FB2CRE,FC1C,Traced,506,89,478,43,228393696
1076285102,FC2C(FQ7)_C3_R,FB1d367CRE,FC2C,Traced,1322,124,1282,91,312997259
1076293806,FB4D_L,CRESMPFB4_2,FB4D,Traced,1327,342,1027,310,546158725
1081755066,FB4E_L,CRELALFB4_1,FB4E,Traced,766,164,512,161,347911492
1093216022,FR1(FQ4)_C2_R,,FR1,Traced,1928,210,1493,5,480226259
1093552596,FC2A(FQ7)_C2_R,FB1-5CRE,FC2A,Traced,1960,257,1922,213,415932846
1094722478,PFNp_c(PB01c)_L8_C7,PFNp_c,PFNp_c,Traced,298,80,11,41,175772979
1094934199,PFNd(PB04)_R8_C2,PFNd,PFNd,Traced,1410,281,294,189,683485050
1097718659,PFL3(PB12c)_R2_C6,PB1-7FB1245LAL,PFL3,Traced,3393,11,2936,11,867073882
1097718901,PFL1(PB12a)_R2_C7,PFLC,PFL1,Traced,1417,9,961,4,868066626
1098733189,FC1A(FQ6)_C7_R,FB2CRE,FC1A,Traced,856,180,846,167,339474343
1098737385,FC1E(FQ6)_C7_R,FB2CRE,FC1E,Traced,613,128,589,95,326492379
1100788127,hDeltaB_14_C12,FB34vD5FB34v,hDeltaB,Traced,2494,729,2492,729,1275612857
1100792636,FB4Y(EB/NO1)_L,EBCREFB45,FB4Y,Traced,4658,1763,2947,1316,1949749132
1100796838,hDeltaI_01_C1,FB2345D5FB45v,hDeltaI,Traced,2239,286,2236,286,674048701
1100796921,FB4M(PPM3-FB3/4-NO-DAN)_L,CRENO2FB4_2,FB4M,Traced,2493,2346,2062,2154,1593973477
1100797044,hDeltaB_01_C1,FB34vD5FB34v,hDeltaB,Traced,3062,761,3062,761,1434305474
1100801075,FB4M(PPM3-FB3/4-NO-DAN)_L,CRENO2FB4_2,FB4M,Traced,2596,2354,2099,2147,1579340978
1100801188,FB4D_R,CRESMPFB4_2,FB4D,Traced,1610,379,1009,340,678707599
1101133654,FB4A_L,CRESMPFB4_1,FB4A,Traced,687,116,548,115,248439716
1101133698,FB4B(NO2)_L,NO2LALFB4,FB4B,Traced,3594,915,2816,836,1317034611
1101142083,FC1C(FQ6)_C5_L,FB2CRE,FC1C,Traced,498,108,467,51,228675908
1101142279,FB4P_a_L,CRESMPFB4_4,FB4P_a,Traced,2700,526,1704,444,713952917
1101146511,,,,Assign,3,2,3,2,209542
1101151029,FC1C(FQ6)_C6_R,FB2CRE,FC1C,Traced,626,109,580,55,291141263
1101452892,hDeltaJ_13_C11,FB1234D5FB45,hDeltaJ,Traced,1005,205,1003,205,466267699
1101452928,hDeltaH_12_C7,FB2d4D3FB5,hDeltaH,Traced,3452,483,3449,483,931400368
1101457142,,,,Orphan,51,5,51,5,5370787
1101470303,vDeltaJ_C4,FB1D0FB5v,vDeltaJ,Traced,654,83,651,83,234808808
1101474458,FB4P_a_R,CRESMPFB4_4,FB4P_a,Traced,2805,519,1831,458,1040180176
1101487727,FB5X_R,SMPCREFB5_8,FB5X,Traced,1866,452,646,419,795775158
1101495866,vDeltaJ_C6,FB1D0FB5v,vDeltaJ,Traced,441,87,440,87,212860049
1101500218,vDeltaH_C5,FB12D0FB5,vDeltaH,Traced,540,92,540,92,224464335
1101500501,hDeltaM_02_C2,FB24D3FB5,hDeltaM,Traced,2133,245,2131,245,695010014
1101504867,vDeltaK_C5,FB1vD0FB4d5v,vDeltaK,Traced,384,61,384,61,186318736
1101785977,vDeltaF_C3,FB123D0FB5d,vDeltaF,Traced,1027,144,1026,144,308840261
1101794211,hDeltaJ_12_C10,FB1234D5FB45,hDeltaJ,Traced,711,187,707,187,428764846
1101798528,,,,Orphan,11,2,11,2,1988729
1101806834,FB5Q_L,SMPCREFB5d,FB5Q,Traced,550,409,547,408,369784408
1101807124,vDeltaJ_C4,FB1D0FB5v,vDeltaJ,Traced,550,85,546,85,217043055
1101845661,FC2A(FQ7)_C7_R,FB1-5CRE,FC2A,Traced,2260,246,2197,203,450886292
1101850199,vDeltaF_C7,FB123D0FB5d,vDeltaF,Traced,698,142,694,142,287876625
1102117468,,,,Assign,3,2,3,2,102963
1102191106,vDeltaF_C7,FB123D0FB5d,vDeltaF,Traced,961,129,957,129,275943750
1102191192,PFR_b(PB11b)_R3_C7,PFR_b,PFR_b,Traced,1630,98,1428,82,573043300
1102191395,FB5P_R,SMPCREFB5_6,FB5P,Traced,920,259,346,247,589025085
1102450001,vDeltaD_C2,FB1D0FB6,vDeltaD,Traced,850,100,847,100,298608278
1102454255,FC3(FQ8)_C3_R,FB2356CRE; Tdc2-PB1/2 candidates,FC3,Traced,969,182,964,182,344788703
1102454319,hDeltaC_11_C9,FB26D7FB6,hDeltaC,Traced,1440,252,1439,252,564429594
1102514975,FB5J_L,SMPFB5,FB5J,Traced,1614,238,1338,236,465565865
1102795781,FS3(FQ10)_C2_L,FB1d367SMP,FS3,Traced,758,75,718,10,236793986
1102803712,,,,Orphan,23,6,23,6,5239222
